Trajectories
200
,,Remi:T1,,,Remi:T13,,,Remi:XYPH,,,Remi:VTR1,,,Remi:VT2,,,Remi:TV3,,,Remi:DRSC,,,Remi:CDSC,,,Remi:ACRM,,,Remi:SC1,,,Remi:SC2,,,Remi:GRTB,,,Remi:LEPI,,,Remi:MEPI,,,Remi:TRIC,,,Remi:OLEC,,,Remi:MSTY,,,Remi:LSTY,,,Remi:MDCR,,,Remi:ACCB,,,Remi:MCP5,,,Remi:MCP2,,,Remi:ILWG,,,Remi:ISCM,,,Remi:CRS,,,Remi:CDS,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
871,0,-66.6877,287.037,654.196,-104.867,486.593,643.469,-77.3905,401.457,333.013,-170.306,459.983,628.738,,,,,,,-122.063,268.115,617.012,,,,-166.296,205.355,467.507,-165.88,205.178,508.716,-168.781,244.548,489.169,-147.131,172.508,449.972,-153.901,235.356,297.308,,,,-156.661,256.924,386.393,-146.916,271.18,319.701,-75.7176,214.031,117.102,-122.386,230.049,115.804,-114.173,206.252,192.07,-113.588,244.912,81.3826,-113.389,202.011,37.9345,-64.7879,203.067,46.2349,-253.049,655.14,580.722,-302.917,674.856,456.457,-212.493,700.889,584.357,-232.868,736.354,533.28
872,0,-66.8208,286.961,654.326,-105,486.582,643.519,-77.6581,400.976,332.65,-170.299,460.263,629.115,,,,,,,-122.062,268.167,616.795,,,,-166.385,205.24,467.591,-165.902,205.08,508.787,-168.812,244.461,489.214,-147.164,172.345,450.046,-153.674,235.36,296.943,,,,-157.275,256.396,386.676,-147.193,270.992,319.836,-76.0708,214.194,116.958,-122.464,229.956,115.873,-114.165,206.139,191.935,-113.602,244.896,81.3792,-113.414,202.005,37.89,-64.8874,203.11,46.1694,-253.183,655.435,580.655,-303.12,674.881,456.325,-212.507,700.76,584.06,-232.703,736.153,532.906
873,0,-66.6885,286.513,654.29,-105.249,486.723,643.616,-77.9678,402.028,332.999,-170.447,460.407,628.955,,,,,,,-122.115,268.167,616.828,,,,-166.437,205.176,467.571,-165.783,205.121,508.787,-168.93,244.322,489.206,-147.115,172.255,450.023,-153.837,235.152,297.503,,,,-156.983,256.728,386.028,,,,-76.0204,214.147,116.975,-122.508,229.888,115.727,-114.258,206.127,192.115,-113.829,244.818,81.4117,-113.45,201.906,38.0095,-64.7429,203.074,46.3176,-253.241,655.617,580.605,-303.118,675.06,456.295,-212.54,700.955,584.052,-232.66,736.614,533.144
874,0,-66.6073,286.832,654.296,-105.444,486.884,643.406,,,,-170.607,460.416,628.939,,,,,,,-122.266,268.041,617.029,,,,-166.49,205.003,467.649,-165.935,204.918,508.861,-168.966,244.223,489.202,-147.128,172.105,450.226,-153.836,235.04,297.406,,,,-157.016,256.624,386.102,,,,-75.8934,213.95,116.992,-122.573,229.817,115.754,-114.417,206.082,191.567,-113.928,244.757,81.4223,-113.456,201.902,38.0014,-64.7869,203.021,46.3588,-253.388,655.967,580.398,-303.296,674.987,456.207,-212.528,700.78,583.76,-232.883,736.57,533.062
875,0,-66.4644,286.771,654.297,-105.611,486.973,643.403,-76.735,401.646,332.038,-170.671,460.632,629.008,,,,,,,-122.284,268.007,616.999,,,,-166.494,204.821,467.734,-165.903,204.778,508.996,-169.047,244.06,489.228,-147.123,171.934,450.54,-153.963,234.826,297.725,,,,-156.952,256.658,385.861,,,,-75.7419,213.856,117.12,-122.641,229.728,115.807,-114.366,205.876,191.545,-113.946,244.757,81.3855,-115.04,200.566,38.7551,-64.9241,203.07,46.3023,-253.646,656.074,580.609,-303.586,673.554,456.042,-212.517,700.906,583.735,-232.812,736.561,532.834
876,0,-67.1764,286.513,654.312,-105.896,487.083,643.414,,,,-170.397,460.887,629.18,,,,,,,-122.449,267.847,617.235,,,,-166.531,204.704,467.707,-165.99,204.588,509.138,-169.159,243.867,489.245,-147.02,171.744,450.611,-153.927,234.726,297.589,,,,-157.138,256.458,385.986,,,,-76.139,214.078,116.962,-122.668,229.641,115.774,-114.507,205.708,192.33,-114.064,244.666,81.4165,-113.586,201.775,38.0905,-65.1807,203.163,46.1901,-253.571,656.392,580.193,-303.409,675.024,456.019,-212.444,701.137,583.676,-232.851,736.969,533.05
877,0,-67.2899,287.065,654.609,-106.11,487.142,643.582,-79.0705,402.431,332.504,-170.712,460.971,629.208,,,,,,,-122.601,267.629,617.631,,,,-166.583,204.584,467.784,-165.992,204.428,509.209,-169.163,243.7,489.329,-146.973,171.615,450.759,-153.986,234.511,297.961,,,,-157.187,256.278,385.95,,,,-75.663,213.741,117.255,-122.714,229.615,115.823,-114.571,205.617,192.473,-114.064,244.604,81.4273,-113.589,201.793,38.0177,-65.035,203.098,46.3522,-253.738,656.503,580.235,-303.594,674.704,455.922,-212.378,700.92,583.378,-232.869,736.86,532.801
878,0,-67.4297,286.277,654.374,-106.274,487.201,643.548,,,,-171.119,461.008,629.238,,,,,,,-122.979,267.233,618.58,,,,-166.587,204.379,467.81,-165.996,204.24,509.283,-169.236,243.592,489.381,-146.975,171.429,450.848,-154.074,234.183,298.129,,,,-157.252,256.144,385.904,,,,-75.9388,213.817,117.085,-122.718,229.524,115.818,-114.391,205.538,192.25,-114.237,244.516,81.4764,-113.664,201.735,38.0632,-65.0889,203.152,46.373,-253.839,656.66,580.127,-303.579,675.394,455.843,-212.56,701.035,583.357,-233,737.297,532.939
879,0,-67.3809,286.93,654.643,-106.428,487.234,643.577,,,,-171.358,461.072,629.3,,,,,,,-123.072,267.107,618.46,,,,-166.511,204.182,467.838,-166.005,204.061,509.321,-169.395,243.391,489.304,-146.877,171.34,450.836,-154.129,234.141,297.971,,,,-157.3,256.083,385.826,,,,-75.7477,213.698,117.233,-122.709,229.481,115.8,-114.432,205.466,192.278,-114.34,244.385,81.5253,-114.898,200.798,38.6272,-65.0223,203.04,46.4133,-253.92,656.761,580.132,-303.573,675.705,455.759,-212.492,701.515,583.478,-233.001,737.507,532.91
880,0,-67.4745,286.734,654.612,-106.575,487.221,643.789,,,,-171.964,461.585,629.351,,,,,,,-123.192,266.916,618.625,,,,-166.597,203.944,467.901,-166.01,203.972,509.337,-169.391,243.261,489.466,-146.919,171.119,451.113,-154.129,233.863,298.51,,,,-157.26,255.9,385.82,,,,-75.9034,213.724,117.157,-122.707,229.457,115.803,-114.6,205.322,192.558,-114.443,244.363,81.5572,-113.656,201.721,38.0755,-65.1811,203.044,46.3601,-254.049,657.105,579.772,-303.234,676.561,455.745,-212.38,701.232,583.075,-233.01,737.713,532.862
881,0,-67.4324,286.235,654.542,-106.859,487.332,643.775,,,,-171.883,462.256,629.568,,,,,,,-123.307,266.603,619.201,,,,-166.573,203.834,467.801,-166.089,203.74,509.375,-169.491,243.022,489.473,-146.88,170.94,451.237,-154.123,233.774,298.366,,,,-157.134,255.844,385.546,,,,-75.6054,213.502,117.317,-122.831,229.363,115.941,-114.676,205.237,192.579,-114.408,244.209,81.5498,-113.75,201.655,38.0709,-65.1074,203.043,46.4509,-254.254,657.164,579.726,-303.533,675.778,455.508,-212.627,701.39,582.988,-233.085,737.588,532.508
882,0,-67.4639,285.704,654.182,-107.145,487.439,643.73,,,,-171.814,462.677,629.63,,,,,,,-123.548,266.335,619.409,,,,-166.799,203.566,468.016,-166.019,203.57,509.408,-169.441,242.873,489.669,-146.816,170.81,451.344,-154.251,233.566,298.445,,,,-157.193,255.685,385.534,,,,-75.644,213.569,117.361,-122.775,229.334,115.922,-114.634,205.126,192.498,-114.627,244.136,81.6552,-113.694,201.659,38.0769,-65.2896,203.031,46.3316,-254.354,657.358,579.717,-303.388,676.826,455.447,-212.663,701.369,582.809,-232.935,737.933,532.558
883,0,-68.0099,284.268,654.265,-107.142,486.957,643.842,-80.24,400.71,332.559,-172.034,462.988,629.572,,,,,,,-123.534,266.338,618.937,,,,-166.799,203.399,468.009,-165.974,203.415,509.385,-169.492,242.643,489.773,-146.772,170.67,451.415,-154.496,233.311,298.566,,,,-157.356,255.551,385.733,,,,-76.1731,213.619,117.069,-122.8,229.319,115.893,-114.677,205.043,192.466,-114.703,244.102,81.7146,-113.661,201.566,38.1221,-64.8084,202.849,46.7151,-254.476,657.438,579.664,-303.313,677.451,455.405,-212.784,701.642,582.722,-232.7,738.057,532.312
884,0,-67.9998,284.125,654.148,-107.432,487.551,643.79,-80.485,399.792,333.536,-172.589,462.908,629.54,,,,,,,-123.424,266.22,618.582,,,,-166.81,203.142,468.066,-166.04,203.093,509.442,-169.475,242.437,489.786,-146.698,170.532,451.367,-154.632,233.134,298.241,,,,-157.511,255.339,385.859,,,,-72.3583,215.062,119.122,-122.894,229.236,115.931,-114.71,204.992,192.499,-114.577,244.03,81.6527,-115.113,200.628,38.6559,-64.9213,202.951,46.6378,-254.495,657.599,579.507,-303.217,677.636,455.354,-213,701.837,582.686,-232.734,738.327,532.249
885,0,-68.1939,283.478,654.054,-107.654,487.588,643.482,-80.726,399.634,333.381,-172.963,463.008,629.055,,,,,,,-123.016,266.33,617.308,,,,-166.806,202.952,468.051,-165.908,203.091,509.302,-169.601,242.235,489.841,-146.726,170.373,451.401,-154.625,233.022,297.997,,,,-157.468,255.169,385.799,,,,-76.0257,213.414,117.17,-122.877,229.185,115.902,-114.732,204.854,192.528,-114.854,243.976,81.6959,-113.803,201.582,38.0503,-65.0961,203.011,46.4909,-254.562,657.762,579.508,-303.403,678.2,455.218,-213.181,701.843,582.613,-232.784,738.379,532.045
886,0,-68.3974,282.903,653.978,-107.862,487.651,643.355,-81.1081,399.621,333.27,-173.19,462.926,628.725,,,,,,,-123.181,265.996,617.654,,,,-166.775,202.811,468.097,-166.059,202.724,509.512,-169.662,242.018,489.775,-146.708,170.113,451.465,-154.703,232.847,298.019,,,,-157.593,254.995,385.97,,,,-72.2994,214.923,119.21,-122.891,229.165,115.908,-114.735,204.741,192.499,-114.859,243.864,81.779,-115.026,200.644,38.6758,-65.0457,202.921,46.6281,-254.668,657.811,579.43,-303.456,677.929,455.068,-213.012,701.813,582.303,-232.735,738.678,532.318
887,0,-68.6002,282.43,653.927,-107.918,487.653,643.179,-81.375,399.473,333.138,-174.215,462.008,628.375,,,,,,,-123.114,265.94,617.433,,,,-166.749,202.506,468.185,-166.02,202.556,509.512,-169.682,241.814,489.904,-146.713,169.935,451.512,-154.714,232.699,297.914,,,,-157.786,254.806,386.222,,,,-72.4861,214.906,119.252,-122.953,229.068,115.972,-114.839,204.68,192.565,-114.926,243.851,81.8024,-114.818,200.809,38.5511,-65.0101,202.965,46.7365,-254.735,657.973,579.27,-303.41,678.772,454.979,-213.07,701.802,582.02,-232.865,738.732,531.887
888,0,-68.7927,282.076,653.902,-108.416,487.802,643.204,-81.5123,400.414,332.939,-173.918,463.002,628.092,,,,,,,-123.154,265.811,617.362,,,,-166.774,202.269,468.259,-166.063,202.351,509.539,-169.847,241.62,489.731,-146.608,169.812,451.2,-154.848,232.511,298.11,,,,-158.099,254.396,386.614,,,,-72.4274,214.83,119.287,-122.899,229.023,115.915,-114.864,204.575,192.603,-115.017,243.764,81.9519,-115.354,200.205,38.9176,-65.2493,202.859,46.6122,-254.839,658.082,579.218,-303.12,679.331,455.041,-213.397,702.263,582.297,-233.037,738.727,531.725
889,0,-68.9652,281.848,653.906,-108.755,487.884,643.175,-81.716,400.378,332.945,-174.018,463.08,628.031,,,,,,,-123.261,265.622,617.601,,,,-166.779,202.069,468.253,-166.117,202.103,509.632,-169.897,241.418,489.896,-146.644,169.574,451.286,-154.796,232.445,297.805,,,,-158.116,254.328,386.484,,,,-72.4173,214.761,119.254,-122.978,228.984,115.996,-114.93,204.463,192.682,-114.759,243.627,82.0629,-115.028,200.665,38.6026,-65.2976,202.861,46.5967,-254.889,658.217,579.071,-303.066,679.642,454.948,-213.396,702.279,582.151,-232.937,738.894,531.619
890,0,-69.1091,281.745,653.936,-109.075,487.928,643.172,-81.8074,400.391,332.971,-174.298,463.058,628.05,,,,,,,-123.242,265.562,617.39,,,,-166.795,201.867,468.259,-166.15,201.895,509.638,-169.907,241.193,489.969,-146.473,169.436,451.13,-154.86,232.283,297.976,,,,-158.294,254.048,386.671,,,,-72.4776,214.76,119.245,-122.967,228.889,116.022,-114.942,204.398,192.679,-114.837,243.552,82.0396,-115.362,200.288,38.867,-65.2613,202.925,46.6396,-254.977,658.281,578.995,-302.896,679.645,454.818,-213.43,702.183,581.74,-233.055,737.11,528.5
891,0,-69.2167,281.757,653.99,-109.399,487.958,643.171,-82.2047,400.379,333.054,-174.453,463.075,628.166,,,,,,,-123.357,265.367,617.595,,,,-166.776,201.682,468.242,-166.18,201.595,509.802,-169.909,241.011,490.123,-146.465,169.201,451.282,-154.898,232.152,298.124,,,,-158.371,253.888,386.512,,,,-72.5358,214.593,119.307,-123.028,228.876,115.975,-114.98,204.26,192.757,-114.923,243.484,82.0728,-115.224,200.414,38.7378,-65.3202,202.785,46.6937,-255.101,658.303,578.914,-303.045,679.527,454.756,-214.119,702.94,582.886,-233.233,737.709,529.783
892,0,-69.282,281.871,654.066,-109.7,487.98,643.263,-82.2686,400.548,333.219,-174.997,462.555,628.055,,,,,,,-123.39,265.188,617.614,,,,-166.844,201.469,468.38,-166.262,201.382,509.983,-170.057,240.759,490.031,-146.483,169.039,451.334,-154.876,232.122,298.028,,,,-158.447,253.692,386.531,,,,-72.5519,214.486,119.332,-123.1,228.795,116.053,-115.085,204.233,192.86,-113.943,243.34,81.8413,-115.349,200.438,38.735,-65.5752,202.996,46.5987,-255.185,658.349,578.88,-303.096,679.866,454.803,-214.208,703.044,582.909,-232.782,738.81,531.338
893,0,-69.3009,282.066,654.159,-109.957,487.864,643.31,-82.629,400.165,332.989,-175.121,462.323,628.257,,,,,,,-123.466,264.982,617.803,,,,-166.822,201.212,468.439,-166.239,201.172,510.074,-170.248,240.508,489.952,-146.407,168.905,451.521,-154.97,231.921,298.186,,,,-158.425,253.646,386.244,,,,-72.5304,214.543,119.274,-123.073,228.748,116.077,-115.012,204.13,192.609,-114.128,243.306,82.0849,-115.508,200.206,38.7816,-65.3573,202.831,46.7717,-255.281,658.419,578.824,-302.935,679.463,454.81,-214.382,702.882,582.821,-233.231,738.869,531.271
894,0,-69.2718,282.323,654.263,-110.153,487.815,643.4,-82.9365,400.397,333.265,-175.47,462.114,628.186,,,,,,,-123.54,264.804,617.912,,,,-166.828,201.044,468.466,-166.308,201.043,510.075,-170.228,240.27,489.98,-146.397,168.798,451.53,-155.063,231.77,298.337,,,,-158.546,253.544,386.217,,,,-72.5178,214.433,119.294,-123.078,228.663,116.076,-115.047,204.009,192.752,-114.096,243.26,82.0165,-115.585,200.188,38.7597,-65.4287,202.792,46.7497,-255.331,658.402,578.795,-303.289,679.297,454.466,-214.248,703.033,582.736,-233.069,739.206,531.649
895,0,-69.1956,282.617,654.375,-110.512,487.839,643.574,-83.3828,400.327,333.371,-175.749,461.913,628.181,,,,,,,-123.606,264.593,618.079,,,,-166.749,200.857,468.527,-166.239,200.867,510.087,-170.328,240.084,490.027,-146.408,168.578,451.757,-155.063,231.662,298.252,,,,-158.54,253.374,386.153,,,,-72.5946,214.511,119.267,-123.135,228.571,116.179,-115.135,203.959,192.86,-114.136,243.249,81.9012,-115.601,200.048,38.8237,-65.6692,202.774,46.6308,-255.454,658.435,578.801,-303.213,679.505,454.496,-214.529,702.919,582.74,-233.168,739.226,531.658
896,0,-69.0767,282.928,654.489,-110.813,488.023,643.633,-83.5595,400.476,333.192,-176.054,461.74,628.256,,,,,,,-123.676,264.438,618.135,,,,-166.792,200.672,468.622,-166.335,200.637,510.206,-170.437,239.886,490.05,-146.348,168.403,451.807,-155.153,231.467,298.363,,,,-158.63,253.198,386.199,,,,-72.5579,214.437,119.267,-123.276,228.42,116.37,-115.161,203.898,192.851,-114.499,243.094,82.4773,-115.82,199.978,38.9485,-65.6234,202.744,46.6441,-255.535,658.431,578.838,-303.106,679.854,454.52,-214.319,702.609,582.091,-232.958,738.954,531.258
897,0,-68.9127,283.483,654.629,-111.074,487.953,643.659,-83.8151,400.444,333.402,-176.881,460.914,629.093,,,,,,,-123.64,264.252,618.209,,,,-166.655,200.557,468.474,-166.258,200.445,510.23,-170.571,239.697,490.052,-146.311,168.272,451.815,-155.291,231.249,298.633,,,,-158.66,253.092,386.201,,,,-72.6173,214.427,119.213,-123.273,228.388,116.386,-115.172,203.813,192.925,-114.252,243.169,81.9629,-115.849,199.755,38.9761,-65.6392,202.904,46.7018,-255.603,658.447,578.748,-303.642,679.468,454.553,-214.096,702.99,582.39,-232.972,738.895,531.235
898,0,-68.7473,283.52,654.709,-111.271,487.854,643.651,-83.8656,400.832,333.333,-176.403,461.226,628.994,,,,,,,-123.789,263.963,618.436,,,,-166.758,200.469,468.488,-166.28,200.278,510.229,-170.704,239.546,490.103,-146.284,168.103,451.942,-155.366,231.012,298.753,-94.0735,235.376,294.631,-158.696,252.943,386.292,,,,-72.6603,214.405,119.25,-123.23,228.338,116.404,-115.171,203.737,192.862,-117.611,242.353,85.8626,-115.888,199.894,38.8963,-65.543,202.727,46.8077,-255.727,658.559,578.693,-304.082,676.993,453.906,-214.368,702.947,582.488,-233.01,739.028,531.334
899,0,-68.8563,282.694,654.662,-111.407,487.728,643.597,-84.0393,400.895,333.35,-176.561,461.304,629.135,,,,,,,-123.908,263.725,618.57,,,,-166.655,200.348,468.435,-166.306,200.104,510.284,-170.634,239.379,490.127,-146.212,167.923,451.975,-155.368,230.914,298.773,,,,-158.69,252.873,386.201,,,,-72.6033,214.392,119.234,-123.337,228.274,116.45,-115.076,203.655,192.623,-114.203,243.181,82.0779,-115.889,199.945,38.8306,-65.5497,202.766,46.786,-255.713,658.464,578.738,-304.137,676.983,453.8,-213.995,703.29,582.586,-233.073,739.091,531.366
900,0,-68.1843,284.871,655.012,-111.723,487.494,643.745,-84.4234,400.905,333.611,-176.879,461.203,628.765,,,,,,,-124.039,263.509,618.807,,,,-166.77,200.109,468.59,-166.333,199.939,510.303,-170.692,239.184,490.275,-146.263,167.747,452.093,-155.479,230.528,299.32,,,,-158.706,252.74,386.251,,,,-72.6386,214.348,119.243,-123.316,228.196,116.508,-115.115,203.604,192.76,-117.834,242.336,85.914,-115.993,199.883,38.7864,-65.5673,202.654,46.88,-255.82,658.555,578.672,-304.161,677.043,453.775,-214.273,702.859,582.311,-233.146,739.044,531.338
901,0,-68.1131,283.93,654.927,-111.89,487.404,643.633,-84.3152,401.09,333.479,-177.233,461.061,628.638,,,,,,,-124.18,263.23,619.171,,,,-166.712,199.957,468.598,-166.287,199.766,510.303,-170.593,239.048,490.35,-146.05,167.694,451.93,-155.45,230.484,299.231,,,,-158.67,252.664,386.212,,,,-72.6253,214.297,119.253,-123.237,228.174,116.472,-115.07,203.52,192.67,-117.72,242.374,85.6751,-115.968,199.786,38.9092,-65.6572,202.759,46.7371,-255.927,658.615,578.533,-304.204,677.093,453.764,-214.305,702.824,582.302,-233.139,739.206,531.439
902,0,-68.1303,284.32,655,-112.153,487.263,643.695,-84.4764,400.809,333.377,-177.355,461.084,628.863,,,,,,,-124.412,262.947,619.554,,,,-166.746,199.808,468.6,-166.3,199.618,510.343,-170.545,238.879,490.542,-145.937,167.723,451.229,-155.468,230.407,299.161,,,,-158.786,252.551,386.351,,,,-72.6978,214.387,119.288,-123.358,228.132,116.6,-115.121,203.493,192.735,-117.723,242.349,85.5976,-116.029,199.738,38.9095,-65.6853,202.656,46.8377,-256.028,658.595,578.571,-304.264,677.121,453.641,-214.555,702.685,582.166,-233.372,738.945,531.148
903,0,-68.1361,283.713,654.938,-112.362,487.224,643.658,-85.1464,400.951,333.92,-177.88,461.002,628.648,,,,,,,-124.334,262.816,619.415,,,,-166.674,199.738,468.598,-166.328,199.511,510.338,-170.647,238.728,490.49,-145.904,167.635,451.457,-155.512,230.181,299.367,-95.6238,235.309,295.049,-158.806,252.488,386.273,,,,-72.576,214.292,119.286,-123.371,228.042,116.665,-115.114,203.403,192.805,-114.397,242.991,82.1536,-115.839,199.902,38.83,-65.7913,202.613,46.7782,-256.065,658.65,578.525,-304.305,677.212,453.523,-214.616,702.591,582.128,-233.353,739.103,531.132
904,0,-68.2375,283.459,654.974,-112.659,487.114,643.684,-85.297,400.82,333.786,-178.14,461.104,629.025,,,,,,,-124.072,262.85,618.739,,,,-166.766,199.477,468.793,-166.257,199.378,510.309,-170.688,238.56,490.465,-145.835,167.47,451.464,-155.456,230.205,298.935,,,,-158.864,252.336,386.417,,,,-72.6804,214.303,119.284,-123.365,228.041,116.67,-114.9,203.402,192.526,-117.67,242.387,85.32,-116.082,199.556,38.8958,-65.7444,202.574,46.7851,-256.145,658.66,578.435,-304.32,677.083,453.537,-214.756,702.534,582.069,-233.301,739.333,531.348
905,0,-68.2669,283.157,654.961,-112.877,486.809,643.704,-85.5103,401.025,334.167,-178.342,461.268,629.14,,,,,,,-124.241,262.458,619.315,,,,-166.784,199.334,468.757,-166.242,199.244,510.303,-170.692,238.395,490.48,-145.584,167.584,451.797,-155.474,230.117,298.97,,,,-158.781,252.215,386.319,,,,-72.6749,214.34,119.28,-123.52,227.924,116.731,-115.153,203.264,192.693,-114.424,242.995,82.056,-115.986,199.815,38.8168,-65.7861,202.609,46.7982,-256.297,658.681,578.431,-304.415,677.093,453.628,-214.765,702.679,582.088,-233.152,739.498,531.394
906,0,-68.2613,282.885,654.968,-113.068,486.724,643.773,-85.3988,401.089,333.905,-178.603,461.242,629.351,,,,,,,-124.21,262.293,619.248,,,,-166.779,199.186,468.779,-166.259,199.13,510.307,-170.69,238.288,490.508,-145.712,167.239,452.149,-155.587,229.923,299.11,,,,-158.931,252.055,386.499,,,,-72.6625,214.263,119.25,-123.517,227.921,116.772,-115.179,203.207,192.77,-114.468,242.987,82.1602,-116.077,199.717,38.8285,-65.6082,202.752,46.8339,-256.376,658.613,578.379,-304.469,677.354,453.415,-214.924,702.487,582.016,-233.441,739.103,531.02
907,0,-68.1439,282.854,654.865,-113.358,486.666,643.609,-85.5032,400.892,333.919,-179.082,460.456,628.147,,,,,,,-123.995,262.296,618.595,,,,-166.866,199.015,468.768,-166.213,198.923,510.319,-170.834,238.104,490.371,-145.716,167.091,452.065,-155.538,229.916,298.941,,,,-159.105,251.834,386.703,,,,-72.6206,214.239,119.252,-123.636,227.909,116.622,-114.992,203.295,192.498,-115.476,242.748,83.2274,-116.136,199.696,38.8556,-65.5275,202.827,46.9206,-256.584,658.607,578.234,-304.543,677.335,453.488,-214.937,702.324,581.919,-233.504,739.103,530.968
908,0,-67.6446,282.575,654.98,-113.71,486.86,643.493,-85.6673,400.862,334.032,-179.342,460.366,627.907,,,,,,,-123.949,262.12,618.506,,,,-166.871,198.874,468.717,-166.22,198.747,510.324,-170.918,237.987,490.281,-145.736,166.847,451.946,-155.52,229.854,298.811,-95.8177,235.015,294.972,-159.147,251.681,386.808,,,,-72.6221,214.164,119.23,-123.696,227.898,116.601,-115.186,203.119,192.667,-114.537,242.984,82.1682,-116.147,199.741,38.9705,-66.3139,202.412,46.9524,-256.746,658.55,578.181,-304.603,677.285,453.373,-215.092,702.304,581.828,-233.626,738.921,530.682
909,0,-66.8189,282.558,655.078,-113.928,486.812,643.381,-85.7263,401.074,334.06,-179.478,460.489,627.805,,,,,,,-123.901,261.974,618.352,,,,-166.902,198.688,468.733,-166.287,198.582,510.323,-170.865,237.803,490.341,-145.885,166.658,451.782,-155.582,229.748,298.775,,,,-159.294,251.407,386.965,,,,-72.6708,214.104,119.269,-123.741,227.85,116.627,-115.027,203.208,192.433,-118.223,242.081,86.2656,-115.967,199.856,38.7606,-65.7176,202.719,46.9039,-256.944,658.579,578.141,-304.604,677.648,453.407,-215.198,702.182,581.715,-233.586,739.022,530.674
910,0,-66.018,282.782,654.893,-114.225,486.588,643.406,-85.4566,400.887,333.703,-179.599,460.464,627.614,,,,,,,-123.89,261.809,618.402,,,,-166.95,198.457,468.747,-166.215,198.369,510.28,-170.877,237.643,490.357,-145.969,166.46,451.744,-155.58,229.617,298.959,,,,-159.586,250.974,387.487,,,,-72.7152,214.154,119.232,-123.813,227.814,116.581,-115.087,203.173,192.501,-118.304,242.078,86.2746,-116.119,199.735,38.8141,-65.8983,202.655,46.9074,-257.122,658.458,578.061,-304.661,677.873,453.335,-215.283,702.239,581.82,-233.564,739.037,530.717
911,0,-65.5126,282.867,654.381,-114.456,486.522,643.388,-85.6603,400.855,333.776,-179.908,460.203,627.401,,,,,,,-123.87,261.671,618.319,,,,-166.938,198.287,468.714,-166.207,198.194,510.288,-170.803,237.483,490.511,-146.035,166.26,451.684,-155.631,229.549,298.754,-95.9585,234.861,294.952,-159.494,251.08,387.102,,,,-72.7631,214.183,119.196,-123.822,227.778,116.648,-115.143,203.172,192.525,-118.369,242.066,86.1626,-116.204,199.628,38.7902,-65.8896,202.583,46.9685,-257.298,658.453,577.91,-304.265,679.171,453.247,-215.35,702.188,581.681,-233.572,738.966,530.595
912,0,-65.3924,282.61,653.585,-114.693,486.008,643.765,-85.5341,401.052,333.741,-180.012,460.829,628.32,,,,,,,-123.795,261.524,618.228,,,,-166.968,198.091,468.754,-166.226,198.049,510.211,-170.809,237.324,490.53,-146.124,166.129,451.589,-155.584,229.474,298.572,-95.9406,234.764,294.973,-159.771,250.698,387.504,,,,-72.7406,214.152,119.21,-123.858,227.757,116.595,-115.05,203.094,192.393,-118.371,242.114,86.0588,-116.196,199.801,38.8031,-65.9745,202.555,46.9194,-257.498,658.383,577.856,-304.534,678.562,453.259,-215.486,701.716,581.307,-233.603,738.967,530.528
913,0,-65.6095,281.962,652.602,-115.023,485.884,643.734,-85.6722,400.968,333.798,-180.235,460.904,628.205,,,,,,,-123.647,261.411,618.091,,,,-166.958,198.027,468.649,-166.19,197.998,510.158,-170.84,237.116,490.518,-146.237,165.866,451.56,-155.68,229.386,298.597,-95.9719,234.625,295.009,-159.593,250.864,387.028,,,,-72.7767,214.184,119.175,-123.876,227.765,116.589,-115.061,203.078,192.334,-118.405,242.123,86.1537,-116.297,199.545,38.8195,-65.7522,202.724,46.996,-257.637,658.265,577.843,-304.346,679.398,453.21,-215.637,701.88,581.379,-233.631,738.887,530.439
914,0,-66.0273,280.991,651.564,-115.161,485.661,643.55,-85.9312,400.669,333.741,-180.485,460.598,628.1,,,,,,,-123.525,261.239,617.999,,,,-166.966,197.859,468.661,-166.277,197.778,510.229,-170.888,236.942,490.481,-146.31,165.711,451.621,-155.684,229.352,298.499,-96.0218,234.576,295.002,-159.654,250.782,387.012,,,,-72.7775,214.181,119.175,-123.94,227.762,116.592,-115.167,203.065,192.453,-118.489,242.09,86.2875,-116.337,199.578,38.909,-66.1348,202.67,46.8428,-257.751,658.095,577.798,-304.464,679.214,453.194,-215.358,701.929,581.372,-233.748,738.798,530.411
